POLYGON ((2698623.513 228053.554,2698552.3 227614.125,2698506.97 227248.348,2698510.191 227139.111,2698460.565 226918.984,2698435.752 226808.92,2698437.899 226736.095,2698414.159 226589.619,2698391.492 226406.731,2698395.786 226261.081,2698344.01 226113.779,2698320.268 225967.303,2698296.526 225820.827,2698343.947 225801.816,2698381.706 225786.894,2698549.918 225791.854,2698943.487 225767.018,2699310.097 225704.948,2699676.708 225642.885,2699732.779 225644.541,2700039.624 225592.014,2701002.198 225426.956,2702495.648 225216.076,2702372.736 225452.965,2702346.834 225503.219,2702282.129 225792.854,2701984.943 226665.268,2701790.423 227236.053,2701677.94 227945.569,2701022.023 227895.903,2700179.352 227880.459,2700143.739 227879.771,2699243.459 227962.513,2698876.882 228024.583,2698778.705 228042.824,2698707.612 228056.034,2698623.513 228053.554))	A25
POLYGON ((2703476.465 250756.165,2703070.307 251217.875,2702983.043 251324.617,2702681.304 251545.986,2702564.86 251682.111,2702449.281 251798.583,2702421.541 251826.551,2702327.078 251921.054,2702224.086 251991.251,2702056.644 252126.959,2701521.257 252411.021,2701064.546 252689.043,2700209.316 253173.944,2700066.86 253242.618,2700047.472 252950.491,2699979.612 252401.821,2699883.743 251852.323,2699815.876 251303.654,2699749.081 250718.572,2699890.193 250686.3,2700030.229 250690.442,2700283.651 250661.494,2700424.764 250629.226,2700564.8 250633.37,2700903.044 250570.495,2701072.166 250539.06,2701241.288 250507.625,2701410.412 250476.192,2701550.449 250480.342,2701663.558 250447.25,2701803.595 250451.401,2701944.712 250419.141,2702057.821 250386.051,2702197.859 250390.205,2702368.065 250322.366,2702901.289 250301.749,2703436.68 250208.318,2703487.285 250392.044,2703508.8 250611.349,2703534.643 250685.006,2703476.465 250756.165))	A181
POLYGON ((2703534.643 250685.006,2703559.404 250795.074,2703584.164 250905.143,2703603.513 251197.273,2703627.191 251343.754,2703694.974 251892.434,2703718.65 252038.915,2703742.326 252185.396,2703739.078 252294.633,2703762.754 252441.114,2703783.181 252696.832,2703806.856 252843.313,2703829.447 253026.207,2703660.338 253057.623,2703520.315 253053.462,2703295.197 253083.216,2703136.882 253109.855,2702928.977 253145.227,2702731.865 253175.818,2702591.843 253171.661,2702450.741 253203.918,2702169.618 253232.021,2701916.499 253260.957,2701747.394 253292.387,2701607.373 253288.236,2701438.269 253319.668,2701269.165 253351.101,2700932.036 253377.559,2700846.946 253411.483,2700115.328 253499.161,2700092.71 253316.271,2700066.86 253242.618,2700209.316 253173.944,2701064.546 252689.043,2701521.257 252411.021,2702056.644 252126.959,2702224.086 251991.251,2702327.078 251921.054,2702421.541 251826.551,2702449.281 251798.583,2702564.86 251682.111,2702681.304 251545.986,2702983.043 251324.617,2703070.307 251217.875,2703476.465 250756.165,2703534.643 250685.006))	A182
POLYGON ((2707179.658 252542.933,2707206.576 252580.182,2707371.342 252694.437,2707536.107 252808.694,2707672.866 252922.114,2707808.536 253071.948,2707667.425 253104.174,2707583.412 253101.663,2707527.403 253099.99,2707414.297 253133.055,2707274.275 253128.872,2707133.166 253161.101,2706654.918 253219.711,2706120.384 253276.651,2705951.273 253308.052,2705810.166 253340.29,2705585.048 253370.024,2705415.938 253401.428,2705303.922 253398.091,2705162.817 253430.332,2705021.712 253462.573,2704909.696 253459.237,2704740.587 253490.647,2704487.468 253519.557,2704205.262 253584.049,2703924.14 253612.132,2703829.447 253026.207,2703806.856 252843.313,2703783.181 252696.832,2703762.754 252441.114,2703739.078 252294.633,2703742.326 252185.396,2703718.65 252038.915,2703694.974 251892.434,2703627.191 251343.754,2703603.513 251197.273,2703584.164 250905.143,2703559.404 250795.074,2703534.643 250685.006,2703508.8 250611.349,2703487.285 250392.044,2703436.68 250208.318,2703797.749 250170.214,2703855.559 250130.386,2703912.373 250048.618,2704000.082 250115.732,2704055.015 250153.81,2704136.872 250229.133,2704219.812 250268.045,2704383.524 250418.692,2704685.104 250646.333,2704958.67 250873.144,2705315.167 251138.872,2705451.946 251252.28,2705863.359 251556.098,2705917.2 251630.592,2706521.662 252049.511,2706740.272 252238.258,2706849.033 252350.838,2706986.885 252427.843,2707179.658 252542.933))	A183
POLYGON ((2705291.232 258536.378,2705847.705 259609.856,2706112.467 260127.976,2705831.416 260156.037,2705843.124 260703.053,2705618.072 260732.787,2705393.02 260762.523,2705195.965 260793.095,2704801.856 260854.243,2704463.74 260917.065,2704238.692 260946.811,2703873.387 260972.387,2703760.322 261005.468,2703664.581 260455.956,2703383.537 260484.045,2703074.499 260511.305,2702735.302 260610.562,2702595.322 260606.406,2702430.696 259544.633,2702413.507 259179.679,2702391.994 258960.375,2702276.859 258118.738,2702229.505 257825.779,2702139.115 257094.211,2702065.918 256727.596,2702016.398 256507.461,2701971.197 256141.678,2701903.393 255593.002,2702463.425 255609.618,2702826.364 255656.837,2703051.458 255627.078,2704146.768 255550.305,2704162.854 255951.672,2704232.774 256427.529,2704734.429 257462.904,2705291.232 258536.378))	A200
POLYGON ((2701903.393 255593.002,2701680.46 255549.947,2701344.616 255477.308,2701095.661 255423.283,2700901.805 255344.652,2700322.386 255035.944,2700277.156 254670.164,2700231.925 254304.383,2700209.309 254121.493,2700184.537 254011.427,2700115.328 253499.161,2700846.946 253411.483,2700932.036 253377.559,2701269.165 253351.101,2701438.269 253319.668,2701607.373 253288.236,2701747.394 253292.387,2701916.499 253260.957,2702169.618 253232.021,2702450.741 253203.918,2702591.843 253171.661,2702731.865 253175.818,2702928.977 253145.227,2703136.882 253109.855,2703295.197 253083.216,2703520.315 253053.462,2703660.338 253057.623,2703829.447 253026.207,2703924.14 253612.132,2703945.647 253831.438,2703969.319 253977.919,2703991.908 254160.813,2704030.586 254745.073,2704074.677 255147.273,2704122.016 255440.236,2704146.768 255550.305,2703051.458 255627.078,2702826.364 255656.837,2702463.425 255609.618,2701903.393 255593.002))	A201
POLYGON ((2702060.158 260699.854,2701891.103 260731.283,2701751.124 260727.131,2701638.061 260760.223,2701357.024 260788.335,2701103.984 260817.28,2701108.3 260671.63,2701083.541 260561.564,2701059.86 260415.085,2701035.101 260305.019,2701012.499 260122.128,2700989.896 259939.237,2700968.371 259719.934,2700946.847 259500.63,2700901.638 259134.849,2700806.903 258548.935,2700710.006 258035.845,2700642.181 257487.174,2700646.494 257341.524,2700574.353 256938.502,2700551.743 256755.611,2700557.133 256573.55,2700507.599 256353.418,2700440.842 255768.334,2700368.692 255365.312,2700345.0 255218.834,2700322.386 255035.944,2700901.805 255344.652,2701095.661 255423.283,2701344.616 255477.308,2701680.46 255549.947,2701903.393 255593.002,2701971.197 256141.678,2702016.398 256507.461,2702065.918 256727.596,2702139.115 257094.211,2702229.505 257825.779,2702276.859 258118.738,2702391.994 258960.375,2702413.507 259179.679,2702430.696 259544.633,2702595.322 260606.406,2702398.27 260637.0,2702229.214 260668.427,2702060.158 260699.854))	A202
POLYGON ((2701103.984 260817.28,2700934.931 260848.715,2700765.879 260880.152,2700786.325 261135.867,2700617.274 261167.305,2700392.234 261197.086,2700394.39 261124.261,2700372.862 260904.959,2700259.802 260938.056,2700062.756 260968.669,2699894.782 260963.699,2699725.732 260995.143,2699444.701 261023.277,2699247.656 261053.896,2699050.612 261084.517,2698914.351 261115.842,2698909.56 261116.794,2698825.574 261114.313,2698571.465 261179.696,2698318.432 261208.669,2698121.391 261239.297,2697896.355 261269.101,2697671.32 261298.907,2697475.431 261319.006,2697451.653 261146.653,2697440.33 260827.433,2697436.26 260708.87,2697445.615 260686.186,2697466.404 260636.87,2697470.698 260491.22,2697479.287 260199.921,2697496.465 259617.321,2697505.053 259326.022,2697510.422 259143.96,2697512.569 259071.135,2697654.705 259002.438,2697768.844 258932.916,2698649.959 258521.59,2699048.39 258314.694,2699218.533 258246.833,2699331.604 258213.731,2699528.671 258183.112,2699696.663 258188.079,2699921.729 258158.292,2700146.796 258128.506,2700343.865 258097.894,2700540.935 258067.284,2700710.006 258035.845,2700806.903 258548.935,2700901.638 259134.849,2700946.847 259500.63,2700968.371 259719.934,2700989.896 259939.237,2701012.499 260122.128,2701035.101 260305.019,2701059.86 260415.085,2701083.541 260561.564,2701108.3 260671.63,2701103.984 260817.28))	A203
POLYGON ((2698059.433 256681.953,2698396.513 256655.456,2698565.59 256624.003,2698677.592 256627.31,2698818.669 256595.032,2698987.748 256563.582,2699128.826 256531.306,2699298.186 256499.867,2699466.189 256504.832,2699748.348 256440.286,2699945.43 256409.671,2700226.514 256381.543,2700507.599 256353.418,2700557.133 256573.55,2700551.743 256755.611,2700574.353 256938.502,2700646.494 257341.524,2700642.181 257487.174,2700710.006 258035.845,2700540.935 258067.284,2700343.865 258097.894,2700146.796 258128.506,2699921.729 258158.292,2699696.663 258188.079,2699528.671 258183.112,2699331.604 258213.731,2699218.533 258246.833,2699048.39 258314.694,2698649.959 258521.59,2697768.844 258932.916,2697654.705 259002.438,2697512.569 259071.135,2697486.718 258997.484,2697495.307 258706.185,2697501.748 258487.71,2697514.631 258050.761,2697518.925 257905.111,2697536.102 257322.511,2697515.618 257066.799,2697468.205 256773.848,2697721.281 256744.866,2697947.432 256678.648,2698059.433 256681.953))	A204
POLYGON ((2697468.205 256773.848,2697401.377 256188.773,2697356.108 255822.998,2697306.544 255602.872,2697284.981 255383.572,2697265.564 255091.448,2697254.73 254508.023,2697317.175 254291.199,2697319.321 254218.374,2697411.916 253929.55,2697472.217 253785.551,2697534.664 253568.728,2697536.811 253495.903,2697674.684 253572.856,2698530.95 254037.998,2698667.772 254112.375,2698998.433 254304.36,2699109.37 254344.082,2699715.746 254690.001,2699825.883 254766.147,2699871.517 254777.336,2699992.821 254807.528,2700008.147 254820.008,2700129.602 254920.907,2700171.735 254946.207,2700322.386 255035.944,2700345.0 255218.834,2700368.692 255365.312,2700440.842 255768.334,2700507.599 256353.418,2700226.514 256381.543,2699945.43 256409.671,2699748.348 256440.286,2699466.189 256504.832,2699298.186 256499.867,2699128.826 256531.306,2698987.748 256563.582,2698818.669 256595.032,2698677.592 256627.31,2698565.59 256624.003,2698396.513 256655.456,2698059.433 256681.953,2697947.432 256678.648,2697721.281 256744.866,2697468.205 256773.848))	A205
POLYGON ((2701891.631 266379.805,2701822.786 265867.542,2701800.197 265684.65,2702588.527 265562.271,2703236.634 265435.75,2703543.446 265481.316,2703763.037 265633.624,2703774.78 266180.64,2703793.021 266509.182,2703842.5 266729.321,2703808.012 266946.961,2703825.168 267311.916,2703845.573 267567.634,2703863.811 267896.177,2704043.47 268448.189,2704095.109 268595.504,2704145.664 268779.231,2704224.205 268963.791,2704246.771 269146.685,2704298.408 269294.0,2704291.903 269512.473,2704286.483 269694.534,2704335.95 269914.674,2704358.514 270097.568,2704133.549 270127.315,2703936.569 270157.897,2703740.673 270152.068,2703261.679 270247.156,2702952.761 270274.418,2702755.785 270305.01,2702445.787 270368.69,2702350.066 269819.182,2702327.486 269636.29,2702304.906 269453.397,2702255.42 269233.262,2702236.082 268941.133,2702186.595 268720.997,2702148.995 268100.327,2702053.255 267550.82,2701985.499 267002.144,2701891.631 266379.805))	A281
POLYGON ((2700713.193 264768.288,2700727.709 265091.615,2700743.042 265434.645,2700759.167 265836.01,2700758.031 266819.972,2700775.232 267184.925,2700757.972 267767.522,2700647.099 267727.793,2700487.104 267757.677,2700309.089 267790.672,2699915.104 267851.898,2699690.125 267881.686,2699494.212 267875.891,2699296.144 267942.922,2699071.167 267972.715,2698874.178 268003.338,2698621.214 268032.308,2698340.264 268060.454,2697974.277 268122.538,2697981.8 267867.651,2697771.809 266440.132,2697703.953 265891.468,2697608.104 265341.978,2697567.158 264830.552,2697513.323 264756.076,2697489.628 264609.601,2697442.235 264316.65,2697717.855 264470.556,2697854.59 264583.922,2698128.056 264810.657,2698458.573 265002.636,2698622.217 265153.246,2698903.201 265125.102,2699100.212 265094.481,2699297.225 265063.86,2699523.306 264997.656,2699804.292 264969.523,2700029.298 264939.737,2700254.304 264909.952,2700185.419 264397.694,2700411.509 264331.498,2700580.537 264300.059,2700692.504 264303.375,2700713.193 264768.288))	A289
POLYGON ((2700617.274 261167.305,2700646.523 262043.562,2700648.729 262082.623,2700650.192 262108.906,2700652.828 262152.353,2700640.925 262260.969,2700668.874 263209.347,2700692.504 264303.375,2700580.537 264300.059,2700411.509 264331.498,2700185.419 264397.694,2700254.304 264909.952,2700029.298 264939.737,2699804.292 264969.523,2699523.306 264997.656,2699454.407 264485.4,2699387.657 263900.319,2699319.828 263351.65,2699278.911 262840.221,2699211.075 262291.553,2699089.387 261668.77,2699060.532 261203.983,2699050.612 261084.517,2699247.656 261053.896,2699444.701 261023.277,2699725.732 260995.143,2699894.782 260963.699,2700062.756 260968.669,2700259.802 260938.056,2700372.862 260904.959,2700394.39 261124.261,2700392.234 261197.086,2700617.274 261167.305))	A291
POLYGON ((2701337.538 262390.942,2701337.753 262393.135,2701359.055 262610.245,2701381.652 262793.137,2701456.996 263086.925,2701496.787 263634.769,2701601.198 263892.975,2701592.559 264184.274,2701632.344 264732.118,2701704.437 265135.144,2701784.089 265283.284,2701778.688 265465.346,2701800.197 265684.65,2701238.235 265740.874,2700759.167 265836.01,2700743.042 265434.645,2700727.709 265091.615,2700713.193 264768.288,2700692.504 264303.375,2700668.874 263209.347,2700640.925 262260.969,2700652.828 262152.353,2700650.192 262108.906,2700815.698 262196.901,2700949.939 262233.678,2701337.538 262390.942))	A292
POLYGON ((2701337.538 262390.942,2701525.276 262447.165,2701809.114 262550.702,2701804.877 262495.181,2701977.076 262555.685,2702142.878 262633.494,2702532.626 262717.952,2702657.344 262754.455,2702810.398 262799.09,2703005.271 262841.323,2703206.542 262856.78,2703312.075 262869.392,2703499.144 262891.353,2703820.751 262920.961,2703983.976 262972.101,2703988.971 262973.708,2703994.496 263023.436,2704005.729 263126.179,2704013.116 263179.243,2704051.964 263455.555,2704073.456 263674.861,2704096.031 263857.754,2704164.837 264370.024,2704213.731 264675.79,2704260.547 264919.539,2704331.513 265358.985,2704349.748 265687.528,2704400.308 265871.255,2704370.15 265943.246,2704353.836 265964.263,2703848.091 265599.71,2703763.037 265633.624,2703543.446 265481.316,2703236.634 265435.75,2702588.527 265562.271,2701800.197 265684.65,2701778.688 265465.346,2701784.089 265283.284,2701704.437 265135.144,2701632.344 264732.118,2701592.559 264184.274,2701601.198 263892.975,2701496.787 263634.769,2701456.996 263086.925,2701381.652 262793.137,2701359.055 262610.245,2701337.753 262393.135,2701337.538 262390.942))	A293
POLYGON ((2702595.322 260606.406,2702840.682 261779.547,2702936.435 262329.057,2703005.271 262841.323,2702810.398 262799.09,2702657.344 262754.455,2702532.626 262717.952,2702142.878 262633.494,2701977.076 262555.685,2701804.877 262495.181,2701809.114 262550.702,2701525.276 262447.165,2701337.538 262390.942,2700949.939 262233.678,2700815.698 262196.901,2700650.192 262108.906,2700648.729 262082.623,2700646.523 262043.562,2700617.274 261167.305,2700786.325 261135.867,2700765.879 260880.152,2700934.931 260848.715,2701103.984 260817.28,2701357.024 260788.335,2701638.061 260760.223,2701751.124 260727.131,2701891.103 260731.283,2702060.158 260699.854,2702229.214 260668.427,2702398.27 260637.0,2702595.322 260606.406))	A294
POLYGON ((2704895.4 261476.585,2704962.041 262061.317,2704982.442 262317.035,2705030.836 262573.588,2705074.89 262975.79,2705068.25 263198.632,2705064.041 263339.911,2705056.246 263338.221,2704535.429 263214.834,2704395.464 263210.667,2704005.729 263126.179,2703994.496 263023.436,2703988.971 262973.708,2703983.976 262972.101,2703820.751 262920.961,2703499.144 262891.353,2703312.075 262869.392,2703206.542 262856.78,2703005.271 262841.323,2702936.435 262329.057,2702840.682 261779.547,2702595.322 260606.406,2702735.302 260610.562,2703074.499 260511.305,2703383.537 260484.045,2703664.581 260455.956,2703760.322 261005.468,2703873.387 260972.387,2704238.692 260946.811,2704463.74 260917.065,2704801.856 260854.243,2704895.4 261476.585))	A295
POLYGON ((2701514.4 228977.198,2701488.891 229137.526,2701410.9 229630.128,2701432.408 230628.242,2701434.618 230724.155,2701407.687 231055.728,2701380.186 231397.125,2701346.216 231814.862,2701342.174 232065.114,2701324.675 233110.908,2701310.637 233964.015,2701380.698 234439.863,2701462.947 234920.811,2701529.64 235311.281,2701643.675 235978.308,2701723.727 236334.188,2701767.61 236528.642,2701897.114 237032.859,2701918.484 237116.22,2702051.041 237375.259,2702421.754 238115.135,2702824.786 238710.199,2702502.605 238982.354,2701990.598 239414.343,2701904.379 239484.676,2701473.296 239836.345,2701444.198 239871.927,2701383.815 239912.778,2701186.632 240046.52,2700961.4 240076.296,2700652.112 240103.586,2700629.48 239920.696,2700574.258 239720.806,2700528.174 239553.257,2700482.906 239187.477,2700413.302 238866.896,2700391.088 238764.56,2700260.593 238160.466,2700211.01 237940.335,2700088.125 237353.595,2700070.081 237280.903,2700045.683 237091.036,2700018.051 236877.75,2699940.44 236656.792,2699908.918 236508.626,2699883.237 236362.09,2699862.872 236244.503,2699819.692 235997.229,2699742.076 235776.271,2699694.635 235483.317,2699667.854 235364.446,2699645.04 235263.187,2699595.445 235043.057,2699521.049 234712.863,2699526.427 234530.801,2699500.552 234457.149,2699503.779 234347.912,2699454.18 234127.782,2699457.406 234018.545,2699361.43 233469.05,2699338.779 233286.161,2699291.326 232993.207,2699269.749 232773.905,2699224.444 232408.127,2699200.716 232261.65,2699178.062 232078.761,2699159.708 231750.223,2699110.099 231530.094,2699086.369 231383.618,2699089.593 231274.381,2699063.714 231200.729,2699066.938 231091.492,2699178.301 231101.339,2699057.177 230471.655,2699027.773 230308.246,2698984.907 230068.637,2698867.314 229299.842,2698810.178 229334.601,2698869.463 229227.018,2698761.634 229078.06,2698764.856 228968.823,2698741.121 228822.347,2698717.385 228675.871,2698693.649 228529.394,2698623.513 228053.554,2698707.612 228056.034,2698778.705 228042.824,2698876.882 228024.583,2699243.459 227962.513,2700143.739 227879.771,2700179.352 227880.459,2701022.023 227895.903,2701677.94 227945.569,2701514.4 228977.198))	A380
